Index,Perplexity
0,2.9969406127929688
1,4.86813497543335
2,2.582329034805298
3,3.105950355529785
4,2.5048952102661133
5,3.4413297176361084
6,3.759941577911377
7,6.503451824188232
8,3.1999855041503906
9,4.149237632751465
10,5.005098342895508
11,3.227879524230957
12,2.607243776321411
13,11.528730392456055
14,2.265109062194824
15,3.1672470569610596
16,4.296976566314697
17,3.5302071571350098
18,5.598425388336182
19,2.8290534019470215
20,3.1803107261657715
21,3.1965041160583496
22,5.140026092529297
23,7.858551502227783
24,10.76302433013916
25,3.414797067642212
26,3.1393094062805176
27,4.4899749755859375
28,2.525174617767334
29,3.850858211517334
30,4.142608642578125
31,7.161862373352051
32,2.8428468704223633
33,3.115586519241333
34,4.210878849029541
35,2.9996016025543213
36,4.059732913970947
37,4.592713832855225
38,2.7721498012542725
39,4.6067423820495605
40,4.182894229888916
41,3.146134853363037
42,3.0085091590881348
43,2.9407413005828857
44,5.678808689117432
45,3.1766066551208496
46,2.754087209701538
47,3.528041362762451
48,4.22191047668457
49,2.7272541522979736
50,3.253882884979248
51,3.728761911392212
52,3.0433499813079834
53,4.002951622009277
54,3.569124221801758
55,4.649635314941406
56,4.502899646759033
57,17.50397300720215
58,4.044361114501953
59,3.1825883388519287
60,4.339874744415283
61,4.462320327758789
62,3.579838514328003
63,3.6968019008636475
64,3.4345061779022217
65,2.853513717651367
66,2.6577439308166504
67,4.843705177307129
68,2.942960739135742
69,4.185702323913574
70,6.068312644958496
71,4.449467658996582
72,2.8603789806365967
73,4.503128528594971
74,2.8422391414642334
75,22.552839279174805
76,3.4214727878570557
77,4.671557426452637
78,2.274169921875
79,2.5531678199768066
80,3.566596746444702
81,2.606847047805786
82,3.3943850994110107
83,3.6440773010253906
84,4.839948654174805
85,3.430901050567627
86,7.290199279785156
87,3.6124484539031982
88,3.573131561279297
89,6.8694000244140625
90,4.251332759857178
91,3.5954349040985107
92,3.696502685546875
93,2.9187819957733154
94,2.1626479625701904
95,3.0228328704833984
96,4.413975238800049
97,3.1223032474517822
98,4.398191928863525
99,5.3795013427734375
100,3.3011856079101562
101,4.055420875549316
102,4.335603713989258
103,3.6694939136505127
104,3.4878742694854736
105,2.616058111190796
106,1.966674566268921
107,4.012121677398682
108,3.792957067489624
109,3.145963191986084
110,2.5164999961853027
111,4.00202751159668
112,5.600813388824463
113,2.782405138015747
114,3.1598570346832275
115,3.94352650642395
116,2.98422908782959
117,4.902224063873291
118,3.288862466812134
119,21.285478591918945
120,5.064085006713867
121,3.2970380783081055
122,5.101974964141846
123,2.658993721008301
124,3.896458864212036
125,3.8450822830200195
126,3.741745948791504
127,5.343125820159912
128,3.6222853660583496
129,2.764021158218384
130,3.955303430557251
131,4.144728183746338
132,2.6954898834228516
133,3.2753758430480957
134,5.281970024108887
135,3.3060741424560547
136,2.891070604324341
137,5.372470378875732
138,6.289486885070801
139,4.618226528167725
140,3.4217097759246826
141,2.773919105529785
142,7.135472774505615
143,4.483328819274902
144,3.1263246536254883
145,2.918050527572632
146,5.084043979644775
147,3.3444066047668457
148,36.835411071777344
149,6.351501941680908
150,2.579099416732788
151,4.436685085296631
152,3.2180328369140625
153,3.9986016750335693
154,2.546164035797119
155,4.831213474273682
156,4.817821979522705
157,2.4879188537597656
158,2.8001575469970703
159,3.842552661895752
160,2.793013572692871
161,5.573271751403809
162,4.09390926361084
163,5.344771385192871
164,2.809762716293335
165,4.172577381134033
166,4.265806198120117
167,3.145585060119629
168,3.1655876636505127
169,4.42020320892334
170,1.9839990139007568
171,5.838932991027832
172,29.0952091217041
173,2.581676721572876
174,2.514864921569824
175,2.170687198638916
176,4.179017066955566
177,6.207031726837158
178,16.673789978027344
179,2.7182819843292236
180,3.860543727874756
181,6.470362663269043
182,3.169494390487671
183,5.057502269744873
184,3.5723156929016113
185,3.2406842708587646
186,4.772394180297852
187,3.380603551864624
188,4.197366237640381
189,2.1350769996643066
190,4.503396511077881
191,4.126330852508545
192,9.182074546813965
193,3.5926263332366943
194,2.9614920616149902
195,2.908442974090576
196,2.814685821533203
197,2.7912375926971436
198,4.564905166625977
199,3.6731932163238525
