Index,Perplexity
0,3.718400001525879
1,3.1875720024108887
2,2.6950864791870117
3,3.2422335147857666
4,2.001527786254883
5,3.0712013244628906
6,3.2606558799743652
7,3.6306023597717285
8,3.2682454586029053
9,1.8922507762908936
10,2.0109925270080566
11,2.1173648834228516
12,2.5348541736602783
13,2.3733606338500977
14,3.5316200256347656
15,3.139899492263794
16,3.1935524940490723
17,2.930807113647461
18,3.685080051422119
19,3.1055386066436768
20,2.6853983402252197
21,1.9328138828277588
22,2.708895683288574
23,2.6618025302886963
24,2.566654920578003
25,3.067996025085449
26,2.792813539505005
27,2.559047222137451
28,1.8996050357818604
29,2.6113812923431396
30,2.2492969036102295
31,2.769152879714966
32,7.242194175720215
33,2.4872701168060303
34,2.0355474948883057
35,2.04010272026062
36,2.6295669078826904
37,3.0258593559265137
38,2.8445920944213867
39,2.390739679336548
40,2.775341749191284
41,3.402970314025879
42,2.2590999603271484
43,3.156656503677368
44,4.016768932342529
45,2.9109044075012207
46,2.687298059463501
47,2.7679100036621094
48,3.544624090194702
49,2.324124336242676
50,1.871566653251648
51,3.193957805633545
52,2.7079555988311768
53,2.998356580734253
54,2.8204846382141113
55,2.68581485748291
56,3.0011909008026123
57,1.66781485080719
58,3.4938573837280273
59,2.4785633087158203
60,1.8758047819137573
61,2.483698606491089
62,3.1692161560058594
63,4.9560933113098145
64,3.132922649383545
65,2.689532518386841
66,2.7436249256134033
67,1.8820809125900269
68,2.9975762367248535
69,2.890153646469116
70,2.4866740703582764
71,2.310563802719116
72,2.878708600997925
73,2.4434869289398193
74,2.4514620304107666
75,2.4077436923980713
76,3.518559217453003
77,2.652864694595337
78,2.418729543685913
79,2.437744379043579
80,2.814697504043579
81,2.6893725395202637
82,2.584341049194336
83,2.8554060459136963
84,3.4861741065979004
85,2.4703423976898193
86,2.6295900344848633
87,2.1084322929382324
88,3.7579030990600586
89,2.9077646732330322
90,2.810004949569702
91,3.0418334007263184
92,2.8115034103393555
93,2.4011073112487793
94,2.5999910831451416
95,3.857835531234741
96,2.474364757537842
97,2.574653387069702
98,2.7325143814086914
99,2.2194676399230957
100,1.7448844909667969
101,5.255023002624512
102,2.4622442722320557
103,3.1889264583587646
104,4.338742256164551
105,2.1842501163482666
106,3.7396023273468018
107,2.4741058349609375
108,2.8882932662963867
109,3.1701223850250244
110,2.7413852214813232
111,2.510585308074951
112,2.283332109451294
113,2.51414155960083
114,2.8385088443756104
115,2.349864959716797
116,2.8370726108551025
117,1.77157723903656
118,2.884427785873413
119,1.3540509939193726
120,2.3994784355163574
121,1.8305490016937256
122,2.8837790489196777
123,2.6940417289733887
124,2.333751916885376
125,3.2544429302215576
126,2.436856985092163
127,1.6061009168624878
128,3.4308488368988037
129,2.487441301345825
130,2.69109845161438
131,2.5573253631591797
132,2.533054828643799
133,2.633476734161377
134,2.233215570449829
135,2.5529322624206543
136,3.0991430282592773
137,3.069211006164551
138,2.621649742126465
139,2.5138626098632812
140,1.998582124710083
141,2.3033499717712402
142,2.8354332447052
143,2.4000844955444336
144,2.8532824516296387
145,2.1676082611083984
146,3.3074605464935303
147,2.8094820976257324
148,3.611722230911255
149,2.5840981006622314
150,2.527301788330078
151,3.315364360809326
152,3.1708009243011475
153,3.3550734519958496
154,3.025393009185791
155,3.036045789718628
156,3.0519561767578125
157,2.8469793796539307
158,2.6746528148651123
159,2.628298759460449
160,2.6931231021881104
161,2.5044190883636475
162,2.373595714569092
163,2.275315046310425
164,2.616344451904297
165,3.009517192840576
166,3.4634575843811035
167,2.8085989952087402
168,2.8133533000946045
169,2.7548394203186035
170,1.8594608306884766
171,2.2550570964813232
172,1.8570733070373535
173,3.042424440383911
174,2.0155272483825684
175,2.606341600418091
176,3.4996297359466553
177,1.991935133934021
178,2.393836498260498
179,3.7910561561584473
180,2.8052268028259277
181,2.802820920944214
182,2.418217182159424
183,2.290241241455078
184,3.1619176864624023
185,3.7037253379821777
186,3.4076614379882812
187,2.2869484424591064
188,3.0801737308502197
189,2.602532148361206
190,3.1250693798065186
191,2.820596218109131
192,4.610299110412598
193,1.9864479303359985
194,2.569385051727295
195,3.285625457763672
196,2.372206211090088
197,2.621187210083008
198,3.185847282409668
199,2.8892478942871094
