Index,Perplexity
0,2.95969295501709
1,4.355823993682861
2,3.220545768737793
3,2.5150022506713867
4,3.4501214027404785
5,3.8731091022491455
6,16.045482635498047
7,5.108147144317627
8,3.0196549892425537
9,4.472373008728027
10,5.582594871520996
11,3.324373722076416
12,5.19191837310791
13,3.50368332862854
14,2.574268341064453
15,4.944669246673584
16,4.959618091583252
17,3.2163889408111572
18,3.8691067695617676
19,2.6809539794921875
20,4.401376247406006
21,4.18571138381958
22,3.2082865238189697
23,3.3702924251556396
24,4.843070983886719
25,5.784085750579834
26,3.2505152225494385
27,3.5142271518707275
28,2.112852096557617
29,4.114923000335693
30,4.441707134246826
31,4.04090690612793
32,3.056673526763916
33,3.1184241771698
34,5.059986114501953
35,3.0588181018829346
36,2.726161479949951
37,4.04940128326416
38,2.1087872982025146
39,3.2101852893829346
40,6.0713372230529785
41,5.084597587585449
42,4.430901050567627
43,4.65910005569458
44,2.237478733062744
45,4.0725860595703125
46,3.677243947982788
47,2.5200750827789307
48,2.9945623874664307
49,6.2444682121276855
50,2.327712297439575
51,3.4004509449005127
52,3.6308751106262207
53,3.4203577041625977
54,2.8507466316223145
55,7.158357620239258
56,29.13515281677246
57,2.591564893722534
58,4.351916313171387
59,2.2943897247314453
60,4.476304531097412
61,5.549378871917725
62,2.751729726791382
63,4.191100120544434
64,4.224261283874512
65,2.790391206741333
66,6.047492504119873
67,19.798547744750977
68,3.462611675262451
69,3.711686372756958
70,3.312448024749756
71,4.309852123260498
72,2.224165916442871
73,4.41009521484375
74,1.9478563070297241
75,3.3775291442871094
76,2.8478143215179443
77,6.1017327308654785
78,3.5217509269714355
79,1.913928747177124
80,5.6762590408325195
81,3.8346452713012695
82,4.411979675292969
83,3.3580942153930664
84,7.87863826751709
85,11.172436714172363
86,4.314204216003418
87,3.742783308029175
88,1.99424147605896
89,2.23742413520813
90,4.098089694976807
91,4.449496746063232
92,3.6993634700775146
93,4.03267765045166
94,3.0379955768585205
95,2.9275429248809814
96,5.402299880981445
97,5.370361328125
98,18.753023147583008
99,5.040011882781982
100,3.1691153049468994
101,8.540947914123535
102,3.2406301498413086
103,2.908768892288208
104,3.353792905807495
105,5.313302516937256
106,3.3057613372802734
107,4.295853137969971
108,2.470769166946411
109,5.638862609863281
110,5.172820568084717
111,3.6275863647460938
112,6.465748310089111
113,3.8285462856292725
114,3.4521071910858154
115,3.309800863265991
116,4.194647312164307
117,3.130520820617676
118,3.9654455184936523
119,2.3106279373168945
120,5.1230316162109375
121,4.08635139465332
122,2.257474422454834
123,2.9374983310699463
124,4.170433521270752
125,2.7988224029541016
126,29.730159759521484
127,4.122999668121338
128,2.512493848800659
129,2.5944769382476807
130,6.560921669006348
131,4.38291597366333
132,11.565446853637695
133,6.319233417510986
134,55.662498474121094
135,2.5728602409362793
136,3.639765501022339
137,3.4038078784942627
138,6.057981967926025
139,4.187356948852539
140,3.623839855194092
141,3.524094820022583
142,4.956547260284424
143,4.145418643951416
144,3.5117759704589844
145,2.7218620777130127
146,3.251596689224243
147,5.418811321258545
148,3.280041456222534
149,4.988314628601074
150,9.2388334274292
151,3.0554280281066895
152,3.603372573852539
153,3.6340484619140625
154,4.843461036682129
155,3.452988862991333
156,3.095733880996704
157,2.6551995277404785
158,3.053485870361328
159,3.8564085960388184
160,3.007737636566162
161,5.345009803771973
162,3.925626277923584
163,4.910764694213867
164,2.139371156692505
165,3.8840582370758057
166,2.70904278755188
167,3.391575336456299
168,3.424978017807007
169,4.660518646240234
170,2.4900882244110107
171,3.002492666244507
172,4.803696155548096
173,3.2643957138061523
174,2.8663880825042725
175,2.269378662109375
176,2.3484363555908203
177,3.729238986968994
178,5.923033714294434
179,4.515074729919434
180,5.95004415512085
181,2.964853048324585
182,3.6780688762664795
183,2.834707260131836
184,3.0865774154663086
185,23.40629768371582
186,2.2731924057006836
187,3.0628139972686768
188,5.044415473937988
189,1.97097647190094
190,18.3192081451416
191,3.095442056655884
192,4.625053882598877
193,3.224802255630493
194,2.7848052978515625
195,6.183573246002197
196,2.4150822162628174
197,5.236425876617432
198,3.5980029106140137
199,4.227749824523926
