Index,Perplexity
0,2.585505723953247
1,2.773963451385498
2,2.275345802307129
3,2.5169780254364014
4,2.428333044052124
5,2.792269706726074
6,3.3363969326019287
7,2.941554307937622
8,2.661824941635132
9,3.399729013442993
10,3.562525987625122
11,2.63498592376709
12,4.424359321594238
13,3.440974473953247
14,2.6688976287841797
15,2.8353121280670166
16,3.7708752155303955
17,2.414903163909912
18,3.305621385574341
19,2.5808184146881104
20,2.985459804534912
21,2.798471212387085
22,3.1995797157287598
23,2.847304344177246
24,2.860262870788574
25,3.24822735786438
26,3.5831260681152344
27,2.474039316177368
28,1.6328368186950684
29,2.2774174213409424
30,3.3181731700897217
31,3.907001256942749
32,2.338737964630127
33,2.477931261062622
34,4.425720691680908
35,3.6621592044830322
36,2.52428936958313
37,3.265625
38,2.343404769897461
39,2.2603914737701416
40,3.766913414001465
41,3.3432271480560303
42,2.8318376541137695
43,3.096376895904541
44,2.7873449325561523
45,2.246063232421875
46,2.563364267349243
47,2.760468006134033
48,2.164034605026245
49,2.543774366378784
50,2.3351194858551025
51,3.5003678798675537
52,3.222583532333374
53,3.0914125442504883
54,2.234072208404541
55,4.16205358505249
56,3.105745553970337
57,3.366781234741211
58,2.327810049057007
59,2.068153142929077
60,2.925665855407715
61,3.4695746898651123
62,3.272904396057129
63,2.5039680004119873
64,3.3880419731140137
65,2.551705837249756
66,2.643552780151367
67,2.488959312438965
68,2.4531896114349365
69,1.744537591934204
70,3.6291558742523193
71,3.5748887062072754
72,2.288719415664673
73,2.955150604248047
74,2.2737324237823486
75,4.126072883605957
76,2.9065091609954834
77,2.7483067512512207
78,2.7400851249694824
79,2.207829236984253
80,2.4755048751831055
81,2.3950648307800293
82,2.582183837890625
83,3.6079351902008057
84,2.6505179405212402
85,3.1166605949401855
86,2.708975076675415
87,2.1113076210021973
88,1.9828431606292725
89,2.195601463317871
90,2.085818290710449
91,3.001498222351074
92,2.8391497135162354
93,2.6732418537139893
94,1.9787347316741943
95,3.0872843265533447
96,3.565504789352417
97,3.3790435791015625
98,3.78704833984375
99,4.075686454772949
100,2.836965322494507
101,2.7341084480285645
102,2.7904434204101562
103,2.5374860763549805
104,3.3304951190948486
105,3.5085363388061523
106,1.6456753015518188
107,2.561499834060669
108,3.024901866912842
109,2.83471417427063
110,2.4026851654052734
111,2.7028703689575195
112,2.566549062728882
113,2.9593756198883057
114,2.9561808109283447
115,3.665947198867798
116,2.7549002170562744
117,3.0262911319732666
118,2.1307387351989746
119,2.815479040145874
120,3.2749850749969482
121,2.5454273223876953
122,2.7416157722473145
123,2.8854668140411377
124,3.0043587684631348
125,1.7697713375091553
126,2.97686505317688
127,3.532960891723633
128,2.4392709732055664
129,2.4417362213134766
130,2.673759698867798
131,3.2229864597320557
132,2.952505111694336
133,2.6286888122558594
134,2.7085437774658203
135,2.3899288177490234
136,2.797272205352783
137,2.7506585121154785
138,2.9433887004852295
139,2.46222186088562
140,2.892141342163086
141,2.6019718647003174
142,2.7037642002105713
143,2.4237148761749268
144,2.2028281688690186
145,2.729093551635742
146,3.1526646614074707
147,3.2892560958862305
148,2.9739158153533936
149,3.2560205459594727
150,2.8276779651641846
151,2.1864476203918457
152,1.6651854515075684
153,2.9716591835021973
154,2.410674810409546
155,2.695791721343994
156,2.7860260009765625
157,2.4131455421447754
158,3.8396317958831787
159,2.3504486083984375
160,4.406466960906982
161,3.958930015563965
162,3.5035834312438965
163,3.319031000137329
164,3.259716510772705
165,2.838620662689209
166,2.849928617477417
167,3.3161044120788574
168,2.9257020950317383
169,2.9146077632904053
170,2.47161602973938
171,2.9254190921783447
172,2.404714822769165
173,2.7845170497894287
174,2.721574068069458
175,2.207021713256836
176,3.145726442337036
177,2.6301844120025635
178,2.9215641021728516
179,2.415079116821289
180,3.599661350250244
181,3.0997822284698486
182,2.5391764640808105
183,3.502918004989624
184,2.991562604904175
185,3.0617835521698
186,2.597036838531494
187,2.075188398361206
188,2.514037609100342
189,2.242671489715576
190,2.877667188644409
191,2.8938770294189453
192,2.519343376159668
193,2.1267881393432617
194,2.387866258621216
195,3.148618698120117
196,3.0180065631866455
197,2.67323899269104
198,2.934537410736084
199,3.1911866664886475
