Index,Perplexity
0,2.670109748840332
1,3.04618763923645
2,2.8990259170532227
3,3.1530535221099854
4,3.6372127532958984
5,5.38956880569458
6,3.0212738513946533
7,3.0522212982177734
8,3.268770217895508
9,3.9446394443511963
10,2.21875262260437
11,2.735269784927368
12,2.463887929916382
13,2.047489643096924
14,3.15769100189209
15,3.9573333263397217
16,2.822556972503662
17,2.686089277267456
18,3.644371271133423
19,3.113109588623047
20,2.3177402019500732
21,5.448341369628906
22,6.216331481933594
23,2.3864219188690186
24,3.1675820350646973
25,2.658095598220825
26,2.3322227001190186
27,2.14505672454834
28,3.077794075012207
29,2.6452598571777344
30,2.446889877319336
31,2.5770177841186523
32,3.7325973510742188
33,3.5280184745788574
34,2.501347064971924
35,2.425020456314087
36,2.5460102558135986
37,3.269078016281128
38,3.0842506885528564
39,2.0711772441864014
40,2.6238911151885986
41,5.474844455718994
42,4.109968185424805
43,3.0917439460754395
44,3.30765700340271
45,3.0423288345336914
46,3.093416213989258
47,3.3606247901916504
48,3.6815600395202637
49,2.6334316730499268
50,11.134041786193848
51,2.5291366577148438
52,3.2020294666290283
53,4.28129768371582
54,2.728228807449341
55,3.337646245956421
56,4.231494903564453
57,3.856985092163086
58,3.2984230518341064
59,2.8149359226226807
60,3.849475860595703
61,12.179023742675781
62,5.78090763092041
63,6.143355369567871
64,5.367794990539551
65,2.4230494499206543
66,2.8312721252441406
67,3.6643781661987305
68,2.878800868988037
69,3.301516056060791
70,7.668546199798584
71,2.456481695175171
72,2.354112148284912
73,2.397738456726074
74,2.766695737838745
75,6.339092254638672
76,2.4843461513519287
77,2.3868095874786377
78,2.4063286781311035
79,10.174307823181152
80,2.6564338207244873
81,2.539414405822754
82,2.8434343338012695
83,3.468975067138672
84,3.8867666721343994
85,2.416677713394165
86,9.200989723205566
87,7.384007453918457
88,4.688136577606201
89,3.230595350265503
90,5.717131614685059
91,4.9166035652160645
92,3.165698528289795
93,4.338030815124512
94,3.869694471359253
95,3.723268747329712
96,2.852872371673584
97,2.7170872688293457
98,2.601602792739868
99,3.232051134109497
100,2.7902441024780273
101,3.9729175567626953
102,3.266629457473755
103,4.79719877243042
104,5.867133617401123
105,2.0089690685272217
106,3.2642621994018555
107,6.450338840484619
108,3.1174306869506836
109,6.299411773681641
110,7.112898826599121
111,3.010300636291504
112,3.728628158569336
113,2.4206769466400146
114,8.526239395141602
115,2.9444901943206787
116,2.8714382648468018
117,1.726151466369629
118,3.6206235885620117
119,6.8075785636901855
120,2.911505937576294
121,3.4036753177642822
122,3.618797779083252
123,4.293703556060791
124,3.5138206481933594
125,3.5523688793182373
126,2.8470451831817627
127,4.305074691772461
128,2.702326774597168
129,2.8378636837005615
130,5.662679672241211
131,2.5184824466705322
132,3.906545877456665
133,2.395519256591797
134,3.51413631439209
135,2.2901811599731445
136,2.7563300132751465
137,5.61779260635376
138,1.9559690952301025
139,2.8794467449188232
140,2.3924167156219482
141,2.2481021881103516
142,9.500652313232422
143,2.248508930206299
144,3.972379446029663
145,7.408824443817139
146,2.986318349838257
147,2.9507105350494385
148,3.0133769512176514
149,3.7213306427001953
150,2.397494316101074
151,3.114147424697876
152,7.420167446136475
153,3.089982032775879
154,3.7918951511383057
155,2.4554989337921143
156,3.253031015396118
157,3.846904754638672
158,3.183499813079834
159,2.259608268737793
160,4.035590171813965
161,3.591482639312744
162,5.485428333282471
163,2.2118890285491943
164,5.316684722900391
165,4.631354808807373
166,3.327224016189575
167,2.1112537384033203
168,2.714571237564087
169,2.7849483489990234
170,7.0115485191345215
171,2.8244171142578125
172,2.3624727725982666
173,2.4395172595977783
174,8.385703086853027
175,2.2977590560913086
176,2.6922972202301025
177,4.2466535568237305
178,2.1803460121154785
179,2.931415557861328
180,2.2105932235717773
181,4.506708145141602
182,4.649206161499023
183,1.843863844871521
184,2.5918796062469482
185,3.5870423316955566
186,3.6190755367279053
187,2.821664333343506
188,2.4957845211029053
189,5.045503616333008
190,3.8072104454040527
191,2.636659622192383
192,6.054737091064453
193,1.7434473037719727
194,5.310677528381348
195,2.468195676803589
196,4.115535736083984
197,2.214182138442993
198,3.218783140182495
199,2.9668619632720947
